City,year,District,AVG
무안군,2017,전라남도,84.98
무안군,2018,전라남도,81.41
무안군,2018,전라남도,77.11
무안군,2018,전라남도,85.27
무안군,2019,전라남도,81.74
무안군,2019,전라남도,77.45
무안군,2019,전라남도,85.65
함평군,2015,전라남도,80.55
함평군,2015,전라남도,75.94
함평군,2015,전라남도,84.81
함평군,2016,전라남도,80.81
함평군,2016,전라남도,76.35
함평군,2016,전라남도,84.96
함평군,2017,전라남도,81.32
함평군,2017,전라남도,76.76
함평군,2017,전라남도,85.7
함평군,2018,전라남도,81.98
함평군,2018,전라남도,77.56
함평군,2018,전라남도,86.31
함평군,2019,전라남도,82.63
함평군,2019,전라남도,78.07
함평군,2019,전라남도,87.11
영광군,2015,전라남도,80.57
영광군,2015,전라남도,76.64
영광군,2015,전라남도,84.18
영광군,2016,전라남도,80.7
영광군,2016,전라남도,76.82
영광군,2016,전라남도,84.34
영광군,2017,전라남도,80.94
영광군,2017,전라남도,76.93
영광군,2017,전라남도,84.86
영광군,2018,전라남도,81.57
영광군,2018,전라남도,77.31
영광군,2018,전라남도,85.89
영광군,2019,전라남도,81.63
영광군,2019,전라남도,77.29
영광군,2019,전라남도,86.26
장성군,2015,전라남도,81.19
장성군,2015,전라남도,76.76
장성군,2015,전라남도,85.35
장성군,2016,전라남도,81.73
장성군,2016,전라남도,77.22
장성군,2016,전라남도,86.13
장성군,2017,전라남도,82.07
장성군,2017,전라남도,77.81
장성군,2017,전라남도,86.17
장성군,2018,전라남도,82.2
장성군,2018,전라남도,78.4
장성군,2018,전라남도,85.84
장성군,2019,전라남도,82.73
장성군,2019,전라남도,79.24
장성군,2019,전라남도,85.92
완도군,2015,전라남도,80.8
완도군,2015,전라남도,76.23
완도군,2015,전라남도,85.18
완도군,2016,전라남도,81.24
완도군,2016,전라남도,76.79
완도군,2016,전라남도,85.31
완도군,2017,전라남도,81.33
완도군,2017,전라남도,77.09
완도군,2017,전라남도,85.24
완도군,2018,전라남도,81.62
완도군,2018,전라남도,77.36
완도군,2018,전라남도,85.55
완도군,2019,전라남도,82.04
완도군,2019,전라남도,77.9
완도군,2019,전라남도,85.76
진도군,2015,전라남도,80.9
진도군,2015,전라남도,76.23
진도군,2015,전라남도,84.94
진도군,2016,전라남도,80.7
진도군,2016,전라남도,76.12
진도군,2016,전라남도,84.73
진도군,2017,전라남도,80.58
진도군,2017,전라남도,76.06
진도군,2017,전라남도,84.67
진도군,2018,전라남도,80.7
진도군,2018,전라남도,76.32
진도군,2018,전라남도,84.68
진도군,2019,전라남도,80.89
진도군,2019,전라남도,76.44
진도군,2019,전라남도,85.06
신안군,2015,전라남도,80.72
신안군,2015,전라남도,75.88
신안군,2015,전라남도,85.61
신안군,2016,전라남도,80.86
신안군,2016,전라남도,76.25
신안군,2016,전라남도,85.56
신안군,2017,전라남도,81.66
신안군,2017,전라남도,77.19
신안군,2017,전라남도,86.07
신안군,2018,전라남도,81.95
신안군,2018,전라남도,77.59
신안군,2018,전라남도,86.36
신안군,2019,전라남도,82.04
신안군,2019,전라남도,77.82
신안군,2019,전라남도,86.38
포항시남구,2015,경상북도,80.91
포항시남구,2015,경상북도,77.06
포항시남구,2015,경상북도,84.19
포항시남구,2016,경상북도,81.31
포항시남구,2016,경상북도,77.62
포항시남구,2016,경상북도,84.42
포항시남구,2017,경상북도,81.78
포항시남구,2017,경상북도,78.33
포항시남구,2017,경상북도,84.7
포항시남구,2018,경상북도,82.24
포항시남구,2018,경상북도,78.95
포항시남구,2018,경상북도,85.04
포항시남구,2019,경상북도,82.54
포항시남구,2019,경상북도,79.3
포항시남구,2019,경상북도,85.35
포항시북구,2015,경상북도,81.75
포항시북구,2015,경상북도,78.18
포항시북구,2015,경상북도,84.72
포항시북구,2016,경상북도,82.3
포항시북구,2016,경상북도,78.72
포항시북구,2016,경상북도,85.32
포항시북구,2017,경상북도,82.66
포항시북구,2017,경상북도,79.03
포항시북구,2017,경상북도,85.8
포항시북구,2018,경상북도,82.93
포항시북구,2018,경상북도,79.38
포항시북구,2018,경상북도,86.02
포항시북구,2019,경상북도,83.35
포항시북구,2019,경상북도,79.87
포항시북구,2019,경상북도,86.34
경주시,2015,경상북도,81.35
경주시,2015,경상북도,77.27
경주시,2015,경상북도,85.06
경주시,2016,경상북도,81.82
경주시,2016,경상북도,77.81
경주시,2016,경상북도,85.41
경주시,2017,경상북도,82.32
경주시,2017,경상북도,78.34
경주시,2017,경상북도,85.84
경주시,2018,경상북도,82.64
경주시,2018,경상북도,78.85
경주시,2018,경상북도,85.88
경주시,2019,경상북도,82.93
경주시,2019,경상북도,79.27
경주시,2019,경상북도,86.02
김천시,2015,경상북도,81.7
김천시,2015,경상북도,77.92
김천시,2015,경상북도,85.07
김천시,2016,경상북도,81.97
김천시,2016,경상북도,78.22
김천시,2016,경상북도,85.34
김천시,2017,경상북도,82.51
김천시,2017,경상북도,78.76
김천시,2017,경상북도,85.83
김천시,2018,경상북도,82.36
김천시,2018,경상북도,78.54
김천시,2018,경상북도,85.87
김천시,2019,경상북도,82.64
김천시,2019,경상북도,78.84
김천시,2019,경상북도,86.14
안동시,2015,경상북도,81.36
안동시,2015,경상북도,77.15
안동시,2015,경상북도,85.22
안동시,2016,경상북도,81.83
안동시,2016,경상북도,77.6
안동시,2016,경상북도,85.74
안동시,2017,경상북도,82.2
안동시,2017,경상북도,78.1
안동시,2017,경상북도,85.96
안동시,2018,경상북도,82.53
안동시,2018,경상북도,78.53
안동시,2018,경상북도,86.31
안동시,2019,경상북도,82.85
안동시,2019,경상북도,78.98
안동시,2019,경상북도,86.49
구미시,2015,경상북도,82.03
구미시,2015,경상북도,78.51
구미시,2015,경상북도,84.84
구미시,2016,경상북도,82.29
구미시,2016,경상북도,78.9
구미시,2016,경상북도,84.99
구미시,2017,경상북도,82.64
구미시,2017,경상북도,79.27
구미시,2017,경상북도,85.38
구미시,2018,경상북도,83.01
구미시,2018,경상북도,79.78
구미시,2018,경상북도,85.6
구미시,2019,경상북도,83.4
구미시,2019,경상북도,80.22
구미시,2019,경상북도,85.96
영주시,2015,경상북도,81.8
영주시,2015,경상북도,77.94
영주시,2015,경상북도,85.22
영주시,2016,경상북도,82.31
영주시,2016,경상북도,78.5
영주시,2016,경상북도,85.67
영주시,2017,경상북도,82.55
영주시,2017,경상북도,78.65
영주시,2017,경상북도,86.05
영주시,2018,경상북도,82.86
영주시,2018,경상북도,78.91
영주시,2018,경상북도,86.58
영주시,2019,경상북도,83.04
영주시,2019,경상북도,79.13
영주시,2019,경상북도,86.86
영천시,2015,경상북도,80.83
영천시,2015,경상북도,77.18
영천시,2015,경상북도,84.24
영천시,2016,경상북도,81.05
영천시,2016,경상북도,77.5
영천시,2016,경상북도,84.37
영천시,2017,경상북도,81.36
영천시,2017,경상북도,77.85
영천시,2017,경상북도,84.65
영천시,2018,경상북도,81.56
영천시,2018,경상북도,78.09
영천시,2018,경상북도,84.89
영천시,2019,경상북도,81.93
영천시,2019,경상북도,78.51
영천시,2019,경상북도,85.16
상주시,2015,경상북도,81.4
상주시,2015,경상북도,77.44
상주시,2015,경상북도,84.87
상주시,2016,경상북도,81.66
상주시,2016,경상북도,77.58
상주시,2016,경상북도,85.37
상주시,2017,경상북도,82.0
상주시,2017,경상북도,78.05
상주시,2017,경상북도,85.58
상주시,2018,경상북도,82.08
상주시,2018,경상북도,78.23
상주시,2018,경상북도,85.72
상주시,2019,경상북도,82.64
상주시,2019,경상북도,78.56
상주시,2019,경상북도,86.63
문경시,2015,경상북도,81.34
문경시,2015,경상북도,77.11
문경시,2015,경상북도,85.07
문경시,2016,경상북도,81.59
문경시,2016,경상북도,77.55
문경시,2016,경상북도,85.13
문경시,2017,경상북도,81.96
문경시,2017,경상북도,77.86
문경시,2017,경상북도,85.65
문경시,2018,경상북도,82.28
문경시,2018,경상북도,78.15
문경시,2018,경상북도,86.06
문경시,2019,경상북도,82.46
문경시,2019,경상북도,78.39
문경시,2019,경상북도,86.32
경산시,2015,경상북도,81.27
경산시,2015,경상북도,77.76
경산시,2015,경상북도,84.4
경산시,2016,경상북도,81.88
경산시,2016,경상북도,78.53
경산시,2016,경상북도,84.81
경산시,2017,경상북도,82.33
경산시,2017,경상북도,78.97
경산시,2017,경상북도,85.28
경산시,2018,경상북도,82.75
경산시,2018,경상북도,79.34
경산시,2018,경상북도,85.77
경산시,2019,경상북도,83.01
경산시,2019,경상북도,79.6
경산시,2019,경상북도,86.04
군위군,2015,경상북도,79.96
군위군,2015,경상북도,75.83
군위군,2015,경상북도,84.14
군위군,2016,경상북도,80.94
군위군,2016,경상북도,76.96
군위군,2016,경상북도,84.85
군위군,2017,경상북도,81.39
군위군,2017,경상북도,77.43
군위군,2017,경상북도,85.46
군위군,2018,경상북도,81.56
군위군,2018,경상북도,77.71
군위군,2018,경상북도,85.6
군위군,2019,경상북도,82.58
군위군,2019,경상북도,78.8
군위군,2019,경상북도,86.36
의성군,2015,경상북도,80.06
의성군,2015,경상북도,75.96
의성군,2015,경상북도,84.26
의성군,2016,경상북도,80.27
의성군,2016,경상북도,76.1
의성군,2016,경상북도,84.63
의성군,2017,경상북도,80.68
의성군,2017,경상북도,76.56
의성군,2017,경상북도,85.03
의성군,2018,경상북도,81.19
의성군,2018,경상북도,77.2
의성군,2018,경상북도,85.38
의성군,2019,경상북도,81.63
의성군,2019,경상북도,77.55
의성군,2019,경상북도,85.99
청송군,2015,경상북도,80.83
청송군,2015,경상북도,77.04
청송군,2015,경상북도,84.8
청송군,2016,경상북도,81.19
청송군,2016,경상북도,77.62
청송군,2016,경상북도,84.81
청송군,2017,경상북도,81.82
청송군,2017,경상북도,78.02
청송군,2017,경상북도,85.76
청송군,2018,경상북도,82.4
청송군,2018,경상북도,78.3
청송군,2018,경상북도,86.81
청송군,2019,경상북도,82.87
청송군,2019,경상북도,79.0
청송군,2019,경상북도,86.78
영양군,2015,경상북도,79.81
영양군,2015,경상북도,75.02
영양군,2015,경상북도,84.71
영양군,2016,경상북도,80.11
영양군,2016,경상북도,75.56
영양군,2016,경상북도,84.68
영양군,2017,경상북도,80.77
영양군,2017,경상북도,76.37
영양군,2017,경상북도,85.24
영양군,2018,경상북도,81.35
영양군,2018,경상북도,76.62
영양군,2018,경상북도,86.31
영양군,2019,경상북도,81.33
영양군,2019,경상북도,76.56
영양군,2019,경상북도,86.36
영덕군,2015,경상북도,81.46
영덕군,2015,경상북도,76.74
영덕군,2015,경상북도,85.57
영덕군,2016,경상북도,82.05
영덕군,2016,경상북도,77.34
영덕군,2016,경상북도,86.24
영덕군,2017,경상북도,82.14
영덕군,2017,경상북도,77.54
영덕군,2017,경상북도,86.31
영덕군,2018,경상북도,82.54
영덕군,2018,경상북도,77.9
영덕군,2018,경상북도,86.84
영덕군,2019,경상북도,82.29
영덕군,2019,경상북도,77.47
영덕군,2019,경상북도,86.9
청도군,2015,경상북도,80.97
청도군,2015,경상북도,76.33
청도군,2015,경상북도,85.3
청도군,2016,경상북도,81.56
청도군,2016,경상북도,76.97
청도군,2016,경상북도,85.8
청도군,2017,경상북도,81.88
청도군,2017,경상북도,77.34
청도군,2017,경상북도,86.02
청도군,2018,경상북도,81.99
청도군,2018,경상북도,77.58
청도군,2018,경상북도,86.06
청도군,2019,경상북도,82.02
청도군,2019,경상북도,77.82
청도군,2019,경상북도,85.94
고령군,2015,경상북도,80.7
고령군,2015,경상북도,77.42
고령군,2015,경상북도,83.8
고령군,2016,경상북도,80.83
고령군,2016,경상북도,77.49
고령군,2016,경상북도,84.11
고령군,2017,경상북도,81.46
고령군,2017,경상북도,78.05
고령군,2017,경상북도,84.73
고령군,2018,경상북도,82.12
고령군,2018,경상북도,78.7
고령군,2018,경상북도,85.45
고령군,2019,경상북도,82.54
고령군,2019,경상북도,78.97
고령군,2019,경상북도,86.04
성주군,2015,경상북도,80.68
성주군,2015,경상북도,76.92
성주군,2015,경상북도,84.24
성주군,2016,경상북도,81.33
성주군,2016,경상북도,77.56
성주군,2016,경상북도,84.95
성주군,2017,경상북도,81.7
성주군,2017,경상북도,77.85
성주군,2017,경상북도,85.45
성주군,2018,경상북도,81.84
성주군,2018,경상북도,77.93
성주군,2018,경상북도,85.65
성주군,2019,경상북도,82.12
성주군,2019,경상북도,78.28
성주군,2019,경상북도,85.84
칠곡군,2015,경상북도,80.87
칠곡군,2015,경상북도,77.74
칠곡군,2015,경상북도,83.68
칠곡군,2016,경상북도,81.1
칠곡군,2016,경상북도,78.14
칠곡군,2016,경상북도,83.72
칠곡군,2017,경상북도,81.61
칠곡군,2017,경상북도,78.54
칠곡군,2017,경상북도,84.31
칠곡군,2018,경상북도,82.07
칠곡군,2018,경상북도,79.01
칠곡군,2018,경상북도,84.71
칠곡군,2019,경상북도,82.44
칠곡군,2019,경상북도,79.35
칠곡군,2019,경상북도,85.13
예천군,2015,경상북도,82.17
예천군,2015,경상북도,77.35
예천군,2015,경상북도,86.72
예천군,2016,경상북도,82.73
예천군,2016,경상북도,78.09
예천군,2016,경상북도,87.34
예천군,2017,경상북도,83.52
예천군,2017,경상북도,78.84
예천군,2017,경상북도,88.27
예천군,2018,경상북도,83.81
예천군,2018,경상북도,79.25
예천군,2018,경상북도,88.46
예천군,2019,경상북도,84.41
예천군,2019,경상북도,79.75
예천군,2019,경상북도,89.18
봉화군,2015,경상북도,81.72
봉화군,2015,경상북도,77.32
봉화군,2015,경상북도,86.13
봉화군,2016,경상북도,82.02
봉화군,2016,경상북도,77.48
봉화군,2016,경상북도,86.71
봉화군,2017,경상북도,82.47
봉화군,2017,경상북도,77.75
봉화군,2017,경상북도,87.63
봉화군,2018,경상북도,82.55
봉화군,2018,경상북도,78.08
봉화군,2018,경상북도,87.36
봉화군,2019,경상북도,82.95
봉화군,2019,경상북도,78.57
봉화군,2019,경상북도,87.67
울진군,2015,경상북도,81.23
울진군,2015,경상북도,75.8
울진군,2015,경상북도,86.66
울진군,2016,경상북도,81.43
울진군,2016,경상북도,76.2
울진군,2016,경상북도,86.38
울진군,2017,경상북도,82.0
울진군,2017,경상북도,76.8
울진군,2017,경상북도,87.01
울진군,2018,경상북도,82.44
울진군,2018,경상북도,77.48
울진군,2018,경상북도,87.0
울진군,2019,경상북도,82.83
울진군,2019,경상북도,78.02
울진군,2019,경상북도,87.13
울릉군,2015,경상북도,82.19
울릉군,2015,경상북도,78.11
울릉군,2015,경상북도,86.53
울릉군,2016,경상북도,83.47
울릉군,2016,경상북도,79.35
울릉군,2016,경상북도,87.81
울릉군,2017,경상북도,83.81
울릉군,2017,경상북도,79.66
울릉군,2017,경상북도,88.32
울릉군,2018,경상북도,83.96
울릉군,2018,경상북도,79.89
울릉군,2018,경상북도,88.44
울릉군,2019,경상북도,85.45
울릉군,2019,경상북도,81.31
울릉군,2019,경상북도,89.36
창원시,2015,경상남도,80.26
창원시,2015,경상남도,77.16
창원시,2015,경상남도,82.72
창원시의창구,2016,경상남도,81.84
창원시의창구,2016,경상남도,78.81
창원시의창구,2016,경상남도,84.26
창원시의창구,2017,경상남도,82.04
창원시의창구,2017,경상남도,79.04
창원시의창구,2017,경상남도,84.48
창원시의창구,2018,경상남도,82.27
창원시의창구,2018,경상남도,79.48
창원시의창구,2018,경상남도,84.5
창원시의창구,2019,경상남도,82.61
창원시의창구,2019,경상남도,79.84
창원시의창구,2019,경상남도,84.87
창원시성산구,2016,경상남도,82.68
창원시성산구,2016,경상남도,79.79
창원시성산구,2016,경상남도,84.55
창원시성산구,2017,경상남도,82.9
창원시성산구,2017,경상남도,80.18
창원시성산구,2017,경상남도,84.7
창원시성산구,2018,경상남도,83.08
창원시성산구,2018,경상남도,80.37
창원시성산구,2018,경상남도,84.93
창원시성산구,2019,경상남도,83.28
창원시성산구,2019,경상남도,80.76
창원시성산구,2019,경상남도,85.07
창원시마산합포구,2016,경상남도,81.87
창원시마산합포구,2016,경상남도,78.26
창원시마산합포구,2016,경상남도,84.85
창원시마산합포구,2017,경상남도,82.24
창원시마산합포구,2017,경상남도,78.72
창원시마산합포구,2017,경상남도,85.12
창원시마산합포구,2018,경상남도,82.49
창원시마산합포구,2018,경상남도,78.88
창원시마산합포구,2018,경상남도,85.52
창원시마산합포구,2019,경상남도,82.74
창원시마산합포구,2019,경상남도,78.98
창원시마산합포구,2019,경상남도,86.04
창원시마산회원구,2016,경상남도,81.58
창원시마산회원구,2016,경상남도,78.08
창원시마산회원구,2016,경상남도,84.69
창원시마산회원구,2017,경상남도,81.86
창원시마산회원구,2017,경상남도,78.5
창원시마산회원구,2017,경상남도,84.87
창원시마산회원구,2018,경상남도,82.08
창원시마산회원구,2018,경상남도,78.7
창원시마산회원구,2018,경상남도,85.08
창원시마산회원구,2019,경상남도,82.54
창원시마산회원구,2019,경상남도,79.04
창원시마산회원구,2019,경상남도,85.73
창원시진해구,2016,경상남도,81.9
창원시진해구,2016,경상남도,78.49
창원시진해구,2016,경상남도,84.95
창원시진해구,2017,경상남도,82.19
창원시진해구,2017,경상남도,78.97
창원시진해구,2017,경상남도,85.09
창원시진해구,2018,경상남도,82.74
창원시진해구,2018,경상남도,79.6
창원시진해구,2018,경상남도,85.49
창원시진해구,2019,경상남도,83.08
창원시진해구,2019,경상남도,79.97
창원시진해구,2019,경상남도,85.83
마산시,2015,경상남도,80.53
마산시,2015,경상남도,76.95
마산시,2015,경상남도,83.53
진주시,2015,경상남도,82.15
진주시,2015,경상남도,78.13
진주시,2015,경상남도,85.34
진주시,2016,경상남도,82.36
진주시,2016,경상남도,78.33
진주시,2016,경상남도,85.59
진주시,2017,경상남도,82.65
진주시,2017,경상남도,78.69
진주시,2017,경상남도,85.94
진주시,2018,경상남도,83.0
진주시,2018,경상남도,79.11
진주시,2018,경상남도,86.21
진주시,2019,경상남도,83.28
진주시,2019,경상남도,79.38
진주시,2019,경상남도,86.59
진해시,2015,경상남도,80.38
진해시,2015,경상남도,77.48
진해시,2015,경상남도,82.85
통영시,2015,경상남도,80.06
통영시,2015,경상남도,75.97
통영시,2015,경상남도,83.75
통영시,2016,경상남도,80.46
통영시,2016,경상남도,76.51
통영시,2016,경상남도,83.98
통영시,2017,경상남도,80.99
통영시,2017,경상남도,77.13
통영시,2017,경상남도,84.47
통영시,2018,경상남도,81.24
통영시,2018,경상남도,77.32
통영시,2018,경상남도,84.82
통영시,2019,경상남도,81.5
통영시,2019,경상남도,77.6
통영시,2019,경상남도,85.09
사천시,2015,경상남도,80.82
사천시,2015,경상남도,76.23
사천시,2015,경상남도,84.85
사천시,2016,경상남도,81.77
사천시,2016,경상남도,77.36
사천시,2016,경상남도,85.46
사천시,2017,경상남도,82.18
사천시,2017,경상남도,77.96
사천시,2017,경상남도,85.77
사천시,2018,경상남도,82.48
사천시,2018,경상남도,78.36
사천시,2018,경상남도,85.97
사천시,2019,경상남도,82.67
사천시,2019,경상남도,78.67
사천시,2019,경상남도,86.08
김해시,2015,경상남도,81.04
김해시,2015,경상남도,77.48
김해시,2015,경상남도,83.95
김해시,2016,경상남도,81.48
김해시,2016,경상남도,77.93
김해시,2016,경상남도,84.39
김해시,2017,경상남도,82.01
김해시,2017,경상남도,78.51
김해시,2017,경상남도,84.84
김해시,2018,경상남도,82.34
김해시,2018,경상남도,79.09
김해시,2018,경상남도,84.96
김해시,2019,경상남도,82.6
김해시,2019,경상남도,79.48
김해시,2019,경상남도,85.14
밀양시,2015,경상남도,80.41
밀양시,2015,경상남도,76.11
밀양시,2015,경상남도,84.18
밀양시,2016,경상남도,80.71
밀양시,2016,경상남도,76.44
밀양시,2016,경상남도,84.42
밀양시,2017,경상남도,81.19
밀양시,2017,경상남도,77.07
밀양시,2017,경상남도,84.72
밀양시,2018,경상남도,81.35
밀양시,2018,경상남도,77.3
밀양시,2018,경상남도,84.9
밀양시,2019,경상남도,81.53
밀양시,2019,경상남도,77.55
밀양시,2019,경상남도,84.99
거제시,2015,경상남도,81.23
거제시,2015,경상남도,77.6
거제시,2015,경상남도,84.23
거제시,2016,경상남도,81.81
거제시,2016,경상남도,78.18
거제시,2016,경상남도,84.74
거제시,2017,경상남도,82.02
거제시,2017,경상남도,78.42
거제시,2017,경상남도,85.0
거제시,2018,경상남도,82.49
거제시,2018,경상남도,78.91
거제시,2018,경상남도,85.44
거제시,2019,경상남도,82.78
거제시,2019,경상남도,79.33
거제시,2019,경상남도,85.64
양산시,2015,경상남도,81.34
양산시,2015,경상남도,77.98
양산시,2015,경상남도,84.32
양산시,2016,경상남도,81.86
양산시,2016,경상남도,78.43
양산시,2016,경상남도,84.9
양산시,2017,경상남도,82.29
양산시,2017,경상남도,78.79
양산시,2017,경상남도,85.43
양산시,2018,경상남도,82.61
양산시,2018,경상남도,79.27
양산시,2018,경상남도,85.55
양산시,2019,경상남도,82.93
양산시,2019,경상남도,79.63
양산시,2019,경상남도,85.82
의령군,2015,경상남도,80.64
의령군,2015,경상남도,76.18
의령군,2015,경상남도,84.52
의령군,2016,경상남도,80.68
의령군,2016,경상남도,76.55
의령군,2016,경상남도,84.27
의령군,2017,경상남도,80.96
의령군,2017,경상남도,76.95
의령군,2017,경상남도,84.47
의령군,2018,경상남도,81.36
의령군,2018,경상남도,77.37
의령군,2018,경상남도,84.92
의령군,2019,경상남도,81.96
의령군,2019,경상남도,77.94
의령군,2019,경상남도,85.6
함안군,2015,경상남도,80.53
함안군,2015,경상남도,76.56
함안군,2015,경상남도,84.01
함안군,2016,경상남도,80.88
함안군,2016,경상남도,76.87
함안군,2016,경상남도,84.43
함안군,2017,경상남도,81.64
함안군,2017,경상남도,77.49
함안군,2017,경상남도,85.37
함안군,2018,경상남도,82.09
함안군,2018,경상남도,77.81
함안군,2018,경상남도,85.97
함안군,2019,경상남도,82.41
함안군,2019,경상남도,78.19
함안군,2019,경상남도,86.22
창녕군,2015,경상남도,79.91
창녕군,2015,경상남도,75.69
창녕군,2015,경상남도,83.64
창녕군,2016,경상남도,80.24
창녕군,2016,경상남도,76.26
창녕군,2016,경상남도,83.74
창녕군,2017,경상남도,80.97
창녕군,2017,경상남도,77.11
창녕군,2017,경상남도,84.37
창녕군,2018,경상남도,81.18
창녕군,2018,경상남도,77.39
창녕군,2018,경상남도,84.58
창녕군,2019,경상남도,81.49
창녕군,2019,경상남도,78.01
창녕군,2019,경상남도,84.58
고성군,2015,경상남도,80.61
고성군,2015,경상남도,76.22
고성군,2015,경상남도,84.8
고성군,2016,경상남도,81.09
고성군,2016,경상남도,76.78
고성군,2016,경상남도,85.22
고성군,2017,경상남도,81.13
고성군,2017,경상남도,77.11
고성군,2017,경상남도,85.08
고성군,2018,경상남도,81.3
고성군,2018,경상남도,77.27
고성군,2018,경상남도,85.37
고성군,2019,경상남도,81.42
고성군,2019,경상남도,77.4
고성군,2019,경상남도,85.58
남해군,2015,경상남도,80.79
남해군,2015,경상남도,75.8
남해군,2015,경상남도,85.46
남해군,2016,경상남도,81.4
남해군,2016,경상남도,76.51
남해군,2016,경상남도,85.87
남해군,2017,경상남도,81.71
남해군,2017,경상남도,77.1
남해군,2017,경상남도,85.92
남해군,2018,경상남도,82.25
남해군,2018,경상남도,77.71
남해군,2018,경상남도,86.43
남해군,2019,경상남도,82.22
남해군,2019,경상남도,77.82
남해군,2019,경상남도,86.36
하동군,2015,경상남도,80.85
하동군,2015,경상남도,76.57
하동군,2015,경상남도,84.67
하동군,2016,경상남도,81.41
하동군,2016,경상남도,77.25
하동군,2016,경상남도,85.08
하동군,2017,경상남도,81.38
하동군,2017,경상남도,77.48
하동군,2017,경상남도,84.76
하동군,2018,경상남도,81.83
하동군,2018,경상남도,78.05
하동군,2018,경상남도,85.18
하동군,2019,경상남도,82.27
하동군,2019,경상남도,78.45
하동군,2019,경상남도,85.62
산청군,2015,경상남도,81.6
산청군,2015,경상남도,77.59
산청군,2015,경상남도,85.1
산청군,2016,경상남도,81.6
산청군,2016,경상남도,77.51
산청군,2016,경상남도,85.24
산청군,2017,경상남도,82.06
산청군,2017,경상남도,78.03
산청군,2017,경상남도,85.68
산청군,2018,경상남도,82.36
산청군,2018,경상남도,78.52
산청군,2018,경상남도,85.87
산청군,2019,경상남도,82.63
산청군,2019,경상남도,78.86
산청군,2019,경상남도,86.1
함양군,2015,경상남도,81.16
함양군,2015,경상남도,76.06
함양군,2015,경상남도,85.77
함양군,2016,경상남도,81.49
함양군,2016,경상남도,76.33
함양군,2016,경상남도,86.35
함양군,2017,경상남도,81.81
함양군,2017,경상남도,76.74
함양군,2017,경상남도,86.69
함양군,2018,경상남도,82.14
함양군,2018,경상남도,77.3
함양군,2018,경상남도,86.88
함양군,2019,경상남도,82.63
함양군,2019,경상남도,77.81
함양군,2019,경상남도,87.59
거창군,2015,경상남도,81.2
거창군,2015,경상남도,76.6
거창군,2015,경상남도,85.31
거창군,2016,경상남도,81.88
거창군,2016,경상남도,77.06
거창군,2016,경상남도,86.19
거창군,2017,경상남도,82.49
거창군,2017,경상남도,77.59
거창군,2017,경상남도,86.9
거창군,2018,경상남도,82.68
거창군,2018,경상남도,77.87
거창군,2018,경상남도,86.98
거창군,2019,경상남도,83.24
거창군,2019,경상남도,78.33
거창군,2019,경상남도,87.62
합천군,2015,경상남도,80.45
합천군,2015,경상남도,75.93
합천군,2015,경상남도,84.56
합천군,2016,경상남도,80.82
합천군,2016,경상남도,76.11
합천군,2016,경상남도,85.21
합천군,2017,경상남도,81.06
합천군,2017,경상남도,76.43
합천군,2017,경상남도,85.38
합천군,2018,경상남도,81.35
합천군,2018,경상남도,77.0
합천군,2018,경상남도,85.33
합천군,2019,경상남도,81.67
합천군,2019,경상남도,77.39
합천군,2019,경상남도,85.64
제주시,2015,제주특별자치도,83.42
제주시,2015,제주특별자치도,79.02
제주시,2015,제주특별자치도,86.6
제주시,2016,제주특별자치도,83.71
제주시,2016,제주특별자치도,79.45
제주시,2016,제주특별자치도,86.8
제주시,2017,제주특별자치도,83.75
제주시,2017,제주특별자치도,79.57
제주시,2017,제주특별자치도,86.96
제주시,2018,제주특별자치도,83.85
제주시,2018,제주특별자치도,79.9
제주시,2018,제주특별자치도,86.94
제주시,2019,제주특별자치도,84.12
제주시,2019,제주특별자치도,80.22
제주시,2019,제주특별자치도,87.25
서귀포시,2015,제주특별자치도,82.63
서귀포시,2015,제주특별자치도,77.8
서귀포시,2015,제주특별자치도,86.68
서귀포시,2016,제주특별자치도,82.96
서귀포시,2016,제주특별자치도,78.35
서귀포시,2016,제주특별자치도,86.93
서귀포시,2017,제주특별자치도,83.36
서귀포시,2017,제주특별자치도,78.93
서귀포시,2017,제주특별자치도,87.26
서귀포시,2018,제주특별자치도,83.74
서귀포시,2018,제주특별자치도,79.42
서귀포시,2018,제주특별자치도,87.64
서귀포시,2019,제주특별자치도,83.96
서귀포시,2019,제주특별자치도,79.73
서귀포시,2019,제주특별자치도,87.9
중구,2020,부산광역시,82.6
중구,2020,부산광역시,78.35
중구,2020,부산광역시,86.99
서구,2020,부산광역시,82.29
서구,2020,부산광역시,78.78
서구,2020,부산광역시,85.38
동구,2020,부산광역시,81.91
동구,2020,부산광역시,78.23
동구,2020,부산광역시,85.25
영도구,2020,부산광역시,81.97
영도구,2020,부산광역시,78.41
영도구,2020,부산광역시,85.27
부산진구,2020,부산광역시,83.09
부산진구,2020,부산광역시,79.7
부산진구,2020,부산광역시,86.14
동래구,2020,부산광역시,84.16
동래구,2020,부산광역시,80.96
동래구,2020,부산광역시,87.09
남구,2020,부산광역시,83.87
남구,2020,부산광역시,80.72
남구,2020,부산광역시,86.63
북구,2020,부산광역시,83.46
북구,2020,부산광역시,80.28
북구,2020,부산광역시,86.06
해운대구,2020,부산광역시,83.89
해운대구,2020,부산광역시,80.85
해운대구,2020,부산광역시,86.43
사하구,2020,부산광역시,82.74
사하구,2020,부산광역시,79.48
사하구,2020,부산광역시,85.71
